ownership_type_id,organization_size_id,sk_nace_category_id,legal_form_id,municipality_id,district_id,region_id,id,cin,tin,corporate_body_name,city,street,postal_code,last_updated_on,established_on,consolidated,data_source,created_at,updated_at,deleted,terminated_on,sid,region_name,region_en,district_name,district_en,municipality,mun_en,legal_form,lf_en,sk_nace_category,nace_en,organization_size,os_en,ownership_type,ow_en,min_emp,max_emp,sector,nace_g_name,nace_g_code,nace_cl_code,nace_cl_name,nace_root_code,nace_root_name,tvc_network,zemp_geopark,se,nw,eu_tour,unwto_oecd_tour
2,5,49390,112,521345,806,8,1510588,47488867,2023970630,Minibuseuropa s.r.o.,Družstevná pri Hornáde,Záhradná 423/28,4431,30/10/2020,04/12/2013,FALSE,SUSR,17/05/2016 23:37,31/10/2020 05:13,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Družstevná pri Hornáde,Družstevná pri Hornáde,Spol. s r. o.,Limited liability comp.,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,5-9 zamestnancov,5-9 employees,Súkromné tuzemské,Private inland,5,9,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,NULL,True,partialy tourism industry,individual transportation industries
2,2,56300,101,521345,806,8,1759434,51454629,NULL,Filip Trojčák,Družstevná pri Hornáde,Hlavná 126/96,4431,07/04/2020,01/03/2018,FALSE,SUSR,10/05/2018 02:38,12/05/2020 20:50,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Družstevná pri Hornáde,Družstevná pri Hornáde,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,NULL,True,partialy tourism industry,catering & food service industries
2,2,56101,112,521345,806,8,1191117,46599070,2023506518,"SALUFE, s.r.o.",Družstevná pri Hornáde,Hlavná 8,4431,22/10/2019,27/03/2012,FALSE,SUSR,17/05/2016 23:25,29/10/2019 02:56,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Družstevná pri Hornáde,Družstevná pri Hornáde,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,NULL,True,partialy tourism industry,catering & food service industries
2,1,90040,101,521345,806,8,998725,45677409,1082149508,Barbora Nalevanková PURPUR,Družstevná pri Hornáde,Trebejovská 10/80,4431,31/07/2017,09/02/2016,FALSE,SUSR,17/05/2016 21:03,01/08/2017 15:03,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Družstevná pri Hornáde,Družstevná pri Hornáde,Živnostník,Entrepreneur,Prevádzka kultúr.zariad.,Artistic creation,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,"Creative, arts and entertainment activities",R90.0,R90,"Creative, arts and entertainment activities",R,"Arts, entertainment and recreation",FALSE,FALSE,NULL,True,NULL,culture industries
2,2,56101,112,521345,806,8,1487553,47089792,2023843316,LIPOM s.r.o.,Družstevná pri Hornáde,Pod vodojemom 9,4431,03/07/2018,29/08/2013,FALSE,SUSR,17/05/2016 23:34,04/07/2018 02:14,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Družstevná pri Hornáde,Družstevná pri Hornáde,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,NULL,True,partialy tourism industry,catering & food service industries
2,1,56101,101,521345,806,8,1548457,32562772,NULL,Štefan Trojčák,Družstevná pri Hornáde,Hlavná 126/96,4431,31/07/2017,01/06/2014,FALSE,SUSR,17/05/2016 23:40,01/08/2017 17:59,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Družstevná pri Hornáde,Družstevná pri Hornáde,Živnostník,Entrepreneur,Jedálne,Eating houses,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,NULL,True,partialy tourism industry,catering & food service industries
2,0,55200,112,521345,806,8,1607902,50177231,2120212677,BACI s.r.o.,Družstevná pri Hornáde,Košická 1,4431,07/12/2020,10/02/2016,FALSE,SUSR,17/05/2016 23:46,08/12/2020 02:27,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Družstevná pri Hornáde,Družstevná pri Hornáde,Spol. s r. o.,Limited liability comp.,Turistické ubytovanie,Holliday accommodation,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Holiday and other short-stay accommodation,I55.2,I55,Accommodation,I,Accommodation and food service activities,FALSE,FALSE,NULL,True,primary tourism industry,tourism accommodation services
2,0,93190,105,521345,806,8,1576827,48024295,1036149389,Radoslav Školník,Družstevná pri Hornáde,Kvetná 267/7,4431,05/11/2019,12/09/2018,FALSE,SUSR,17/05/2016 23:43,06/11/2019 02:04,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Družstevná pri Hornáde,Družstevná pri Hornáde,FO-slob.povolanie,Freelance occupation,Ost.športové čin.,Other sports activities,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Sports activities,R93.1,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",FALSE,FALSE,NULL,True,NULL,sport & recreation industries
6,0,93190,701,521345,806,8,746652,42108004,2022900198,KLUB 34,Družstevná pri Hornáde,Hlavná 34,4431,31/07/2017,23/09/2009,FALSE,SUSR,17/05/2016 23:01,01/08/2017 13:42,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Družstevná pri Hornáde,Družstevná pri Hornáde,"Združenie (zväz,spolok)",Association,Ost.športové čin.,Other sports activities,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,SK HOBO CORE,Sports activities,R93.1,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",FALSE,FALSE,NULL,True,NULL,sport & recreation industries
2,3,56300,112,528641,811,8,1004211,45903581,2023137259,PABEMA s.r.o.,Plechotice,Čeľovská 100,7501,03/07/2020,11/11/2010,FALSE,SUSR,17/05/2016 23:11,04/07/2020 04:30,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Plechotice,Plechotice,Spol. s r. o.,Limited liability comp.,Služby pohostinstiev,Beverage serving activ.,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,5,56300,101,528641,811,8,1659449,50544225,1083280275,Anita Maďarová,Plechotice,Sečovská ulica 251/13,7501,05/02/2019,03/10/2016,FALSE,SUSR,10/11/2016 02:14,06/02/2019 03:05,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Plechotice,Plechotice,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,5-9 zamestnancov,5-9 employees,Súkromné tuzemské,Private inland,5,9,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
6,0,93190,701,528641,811,8,1908830,52742806,NULL,Klub slovenských turistov regiónu Trebišov,Plechotice,Cintorínska ulica 78/15,7501,11/05/2020,17/01/2020,FALSE,SUSR,12/05/2020 20:17,12/05/2020 20:17,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Plechotice,Plechotice,"Združenie (zväz,spolok)",Association,Ost.športové čin.,Other sports activities,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,SK HOBO CORE,Sports activities,R93.1,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",FALSE,FALSE,True,NULL,NULL,sport & recreation industries
2,0,93110,101,522082,806,8,1498442,47388455,NULL,Katarína Kováčová - KATIE DE CHIMP,Trebejov,Trebejov 61,4481,04/04/2019,28/06/2018,FALSE,SUSR,17/05/2016 23:36,05/04/2019 02:08,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Trebejov,Trebejov,Živnostník,Entrepreneur,Prevádzka šport.zar.,Operat.of sports facilit,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Sports activities,R93.1,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",FALSE,FALSE,NULL,True,NULL,sport & recreation industries
2,0,93290,112,513792,811,8,479748,36196274,2021521832,NENTWIG s.r.o. Košice,Malá Tŕňa,Kráľovka 159/22,7682,31/07/2017,08/02/2000,FALSE,SUSR,17/05/2016 22:35,01/08/2017 10:10,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Malá Tŕňa,Malá Tŕňa,Spol. s r. o.,Limited liability comp.,"Ost.zábav,voľnočas.čin.",Oth.amusement act.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Amusement and recreation activities,R93.2,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",TRUE,TRUE,True,NULL,NULL,sport & recreation industries
2,0,56101,112,513792,811,8,1528579,47619457,2024003817,TASSONY TOKAJ ESTATE s.r.o.,Malá Tŕňa,Tokajská 4/56,7682,31/07/2017,11/01/2014,FALSE,SUSR,17/05/2016 23:38,01/08/2017 17:41,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Malá Tŕňa,Malá Tŕňa,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,TRUE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,2,56300,101,513792,811,8,564834,40386325,1042889793,Danka Driganová,Malá Tŕňa,K Teplej Stráni 214/33,7682,03/06/2019,09/01/2003,FALSE,SUSR,17/05/2016 22:43,04/06/2019 02:02,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Malá Tŕňa,Malá Tŕňa,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,TRUE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,0,56109,101,513792,811,8,1192953,46450009,1084317377,Yilmaz Aslan,Malá Tŕňa,K teplej stráni 59/19,7682,05/12/2018,05/10/2017,FALSE,SUSR,17/05/2016 23:25,06/12/2018 02:01,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Malá Tŕňa,Malá Tŕňa,Živnostník,Entrepreneur,Ost.účelové stravovanie,Other purpose consume,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,TRUE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,3,56300,112,543802,811,8,1209125,46669949,2023518354,H&S s.r.o.,Streda nad Bodrogom,Krásna 17/521,7631,03/07/2020,04/05/2012,FALSE,SUSR,17/05/2016 23:27,04/07/2020 04:39,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Streda nad Bodrogom,Streda nad Bodrogom,Spol. s r. o.,Limited liability comp.,Služby pohostinstiev,Beverage serving activ.,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,2,56101,101,543802,811,8,1598740,48225657,1082546520,Gabriel Troja GABI GYROS,Streda nad Bodrogom,Záhradná 770/66,7631,30/10/2020,17/07/2015,FALSE,SUSR,17/05/2016 23:45,31/10/2020 05:38,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Streda nad Bodrogom,Streda nad Bodrogom,Živnostník,Entrepreneur,Jedálne,Eating houses,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,3,56109,101,543802,811,8,1840633,52418758,NULL,Daniel Bányácski,Streda nad Bodrogom,Záhradná 614/3,7631,07/04/2020,14/05/2019,FALSE,SUSR,04/06/2019 02:09,12/05/2020 19:54,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Streda nad Bodrogom,Streda nad Bodrogom,Živnostník,Entrepreneur,Ost.účelové stravovanie,Other purpose consume,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
7,4,56300,112,543802,811,8,340684,43799655,2022485630,GOSIN s.r.o.,Streda nad Bodrogom,Záhradná 832/1,7631,31/07/2017,25/10/2007,FALSE,SUSR,17/05/2016 22:21,01/08/2017 08:24,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Streda nad Bodrogom,Streda nad Bodrogom,Spol. s r. o.,Limited liability comp.,Služby pohostinstiev,Beverage serving activ.,3-4 zamestnanci,3-4 employees,Zahraničné,Foreign,3,4,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,3,56300,112,543802,811,8,749591,44769202,2022833714,"SAJODILA, s.r.o.",Streda nad Bodrogom,Ružová 4/434,7631,07/04/2020,14/05/2009,FALSE,SUSR,17/05/2016 23:01,12/05/2020 20:30,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Streda nad Bodrogom,Streda nad Bodrogom,Spol. s r. o.,Limited liability comp.,Služby pohostinstiev,Beverage serving activ.,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,5,56109,101,543802,811,8,672329,35232099,1039860492,Thach Bui Van - FIRMA ROMAN,Streda nad Bodrogom,Kamenecká 156/34,7631,30/10/2020,22/02/2017,FALSE,SUSR,17/05/2016 22:54,31/10/2020 04:04,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Streda nad Bodrogom,Streda nad Bodrogom,Živnostník,Entrepreneur,Ost.účelové stravovanie,Other purpose consume,5-9 zamestnancov,5-9 employees,Súkromné tuzemské,Private inland,5,9,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,0,56109,101,543802,811,8,1941628,53379608,NULL,Diana Lenártová,Streda nad Bodrogom,Letná 807/10A,7631,04/11/2020,14/10/2020,FALSE,SUSR,05/11/2020 02:24,05/11/2020 02:24,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Streda nad Bodrogom,Streda nad Bodrogom,Živnostník,Entrepreneur,Ost.účelové stravovanie,Other purpose consume,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,0,79900,107,543802,811,8,187463,34874453,1036102892,Ing. Kristína Jožefová - REAL LINE,Streda nad Bodrogom,Kamenecká 584/79,7631,31/07/2017,30/07/1997,FALSE,SUSR,17/05/2016 22:06,01/08/2017 06:25,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Streda nad Bodrogom,Streda nad Bodrogom,Živ. a SHR roľník,"Entrepreneur,priv.farm.",Ost.rezervačné služ.,Oth.reserv.servat.act.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other reservation service and related activities,N79.9,N79,"Travel agency, tour operator and other reservation service and related activities",N,Administrative and support service activities,FALSE,TRUE,True,NULL,partialy tourism industry,t&t agencies and other reservation services
2,2,49320,112,543802,811,8,1716907,50945319,2120572091,Bodrog 2017 s.r.o.,Streda nad Bodrogom,SNP 2/702,7631,07/04/2020,09/08/2017,FALSE,SUSR,07/09/2017 02:49,12/05/2020 20:26,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Streda nad Bodrogom,Streda nad Bodrogom,Spol. s r. o.,Limited liability comp.,Taxislužba,Taxi operation,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,TRUE,True,NULL,partialy tourism industry,individual transportation industries
2,0,49390,101,543802,811,8,1721910,51120755,NULL,Roland Lesko,Streda nad Bodrogom,Letná 352/8,7631,06/10/2017,14/09/2017,FALSE,SUSR,07/10/2017 03:06,07/10/2017 03:06,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Streda nad Bodrogom,Streda nad Bodrogom,Živnostník,Entrepreneur,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,TRUE,True,NULL,partialy tourism industry,individual transportation industries
2,0,49390,101,543802,811,8,1728945,51159317,NULL,Tomáš Lesko,Streda nad Bodrogom,Letná 352/8,7631,03/11/2017,04/10/2017,FALSE,SUSR,05/11/2017 02:07,05/11/2017 02:07,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Streda nad Bodrogom,Streda nad Bodrogom,Živnostník,Entrepreneur,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,TRUE,True,NULL,partialy tourism industry,individual transportation industries
2,1,49390,101,543802,811,8,1656082,50523457,1122484616,Peter Szabo,Streda nad Bodrogom,Záhradná 220/14,7631,05/02/2019,19/09/2016,FALSE,SUSR,12/10/2016 02:05,06/02/2019 02:59,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Streda nad Bodrogom,Streda nad Bodrogom,Živnostník,Entrepreneur,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,TRUE,True,NULL,partialy tourism industry,individual transportation industries
7,0,55100,112,543802,811,8,720806,44381093,2022673224,JoMarket s.r.o.,Streda nad Bodrogom,Hlavná 136/405,7631,07/12/2020,04/09/2008,FALSE,SUSR,17/05/2016 21:01,08/12/2020 02:13,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Streda nad Bodrogom,Streda nad Bodrogom,Spol. s r. o.,Limited liability comp.,Hotelové ubytovanie,Hotels and simil.accomod,nezistený,unknown,Zahraničné,Foreign,0,0,SK HOBO CORE,Hotels and similar accommodation,I55.1,I55,Accommodation,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,primary tourism industry,tourism accommodation services
2,0,90040,112,543748,811,8,1473525,46973443,2023706564,VIP kontakt s.r.o.,Slivník,Slivník 262,7612,31/07/2017,09/02/2013,FALSE,SUSR,17/05/2016 23:33,01/08/2017 17:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Slivník,Slivník,Spol. s r. o.,Limited liability comp.,Prevádzka kultúr.zariad.,Artistic creation,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,"Creative, arts and entertainment activities",R90.0,R90,"Creative, arts and entertainment activities",R,"Arts, entertainment and recreation",FALSE,FALSE,True,NULL,NULL,culture industries
2,0,55200,101,543748,811,8,1454162,10794476,1024150677,Milan Novák,Slivník,Slivník 188,7612,04/07/2019,13/03/2013,FALSE,SUSR,17/05/2016 23:31,04/07/2019 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Slivník,Slivník,Živnostník,Entrepreneur,Turistické ubytovanie,Holliday accommodation,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Holiday and other short-stay accommodation,I55.2,I55,Accommodation,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,primary tourism industry,tourism accommodation services
2,0,56300,101,513849,811,8,622627,40387909,1070889952,Imrich Daňko - HAVANA,Stanča,Hlavná 81,7616,31/07/2017,24/03/2003,FALSE,SUSR,17/05/2016 22:50,01/08/2017 12:06,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Stanča,Stanča,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,0,49320,105,521639,806,8,1861162,52601005,NULL,Ľubomír Krajňák,Kysak,Kysak 353,4481,04/09/2019,15/08/2019,FALSE,SUSR,05/09/2019 02:08,05/09/2019 02:08,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Kysak,Kysak,FO-slob.povolanie,Freelance occupation,Taxislužba,Taxi operation,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,NULL,True,partialy tourism industry,individual transportation industries
2,0,49320,105,521639,806,8,1659018,50573993,NULL,Andrej Modrák,Kysak,Kysak 73,4481,10/08/2020,09/07/2020,FALSE,SUSR,10/11/2016 02:14,11/08/2020 02:22,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Kysak,Kysak,FO-slob.povolanie,Freelance occupation,Taxislužba,Taxi operation,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,NULL,True,partialy tourism industry,individual transportation industries
2,1,49390,101,521639,806,8,1538965,47713119,NULL,Igor Kosturko,Kysak,Kysak 173,4481,31/07/2017,01/03/2014,FALSE,SUSR,17/05/2016 23:39,01/08/2017 17:50,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Kysak,Kysak,Živnostník,Entrepreneur,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,NULL,True,partialy tourism industry,individual transportation industries
2,1,49390,101,521639,806,8,1110815,46430148,NULL,Martin Dvorčák,Kysak,Kysak 187,4481,31/07/2017,04/11/2011,FALSE,SUSR,17/05/2016 23:18,01/08/2017 15:35,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Kysak,Kysak,Živnostník,Entrepreneur,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,NULL,True,partialy tourism industry,individual transportation industries
2,0,49320,101,521639,806,8,43599,32563086,NULL,Jaroslav Pálfy,Kysak,Kysak 209,4481,31/07/2017,18/05/1990,FALSE,SUSR,17/05/2016 21:51,01/08/2017 02:30,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Kysak,Kysak,Živnostník,Entrepreneur,Taxislužba,Taxi operation,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,NULL,True,partialy tourism industry,individual transportation industries
2,0,90020,112,521639,806,8,1638536,50383540,2120304428,AGENTÚRA JK s.r.o.,Kysak,Kysak 195,4481,09/01/2019,25/06/2016,FALSE,SUSR,23/07/2016 02:06,10/01/2019 10:08,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Kysak,Kysak,Spol. s r. o.,Limited liability comp.,Podpor.scénické čin.,Supp.act.to perform.arts,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,"Creative, arts and entertainment activities",R90.0,R90,"Creative, arts and entertainment activities",R,"Arts, entertainment and recreation",FALSE,FALSE,NULL,True,NULL,culture industries
2,0,79110,102,522007,806,8,25555,10689621,NULL,Ing. Viliam Sokoly CASSOVIA TOUR,Slanec,Parková 246,4417,31/07/2017,25/06/1990,FALSE,SUSR,17/05/2016 21:49,01/09/2019 12:21,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Slanec,Slanec,Živnostník v OR,Entrepreneur in BR,Čin.cestov.agentúr,Travel agency activities,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Travel agency and tour operator activities,N79.1,N79,"Travel agency, tour operator and other reservation service and related activities",N,Administrative and support service activities,FALSE,FALSE,True,NULL,primary tourism industry,t&t agencies and other reservation services
2,0,49320,105,522007,806,8,1657471,48334103,NULL,Matej Vasil,Slanec,Hlavná 469/17,4417,05/11/2019,02/10/2019,FALSE,SUSR,12/10/2016 02:06,06/11/2019 02:04,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Slanec,Slanec,FO-slob.povolanie,Freelance occupation,Taxislužba,Taxi operation,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,True,NULL,partialy tourism industry,individual transportation industries
2,0,49320,101,522007,806,8,485300,37018710,1025989019,Henrich Orzehowský,Slanec,Vodárenská 7,4417,31/07/2017,07/12/2000,FALSE,SUSR,17/05/2016 22:36,01/08/2017 10:14,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Slanec,Slanec,Živnostník,Entrepreneur,Taxislužba,Taxi operation,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,True,NULL,partialy tourism industry,individual transportation industries
